age,gender,education,marital-status,native-country,race,hours-per-week,capital-gain,workclass
40,Male,Assoc-voc,Married-civ-spouse,United-States,White,40,2829,Private
40,Male,Assoc-voc,Married-civ-spouse,United-States,White,40,0,Private
40,Male,Assoc-voc,Married-civ-spouse,United-States,White,44,7688,Private
40,Male,Assoc-voc,Married-civ-spouse,United-States,White,40,0,Private
40,Male,Assoc-voc,Married-civ-spouse,United-States,White,40,0,Private
40,Male,Assoc-voc,Married-civ-spouse,United-States,White,50,0,Private
40,Male,Assoc-voc,Married-civ-spouse,United-States,White,60,0,Self-emp-not-inc
40,Male,Assoc-voc,Married-civ-spouse,United-States,White,72,0,Self-emp-not-inc
40,Male,Assoc-voc,Married-civ-spouse,United-States,White,40,0,Private
40,Male,Assoc-voc,Married-civ-spouse,United-States,White,38,0,State-gov
40,Male,Assoc-voc,Married-civ-spouse,United-States,White,40,0,Private
40,Male,Assoc-voc,Married-civ-spouse,United-States,White,40,0,Private
40,Male,Assoc-voc,Married-civ-spouse,United-States,White,35,0,Local-gov
40,Male,Assoc-voc,Married-civ-spouse,United-States,White,40,0,Private
40,Male,Assoc-voc,Married-civ-spouse,United-States,White,40,0,Private
40,Male,Assoc-voc,Married-civ-spouse,United-States,White,40,0,Private
40,Male,Assoc-voc,Married-civ-spouse,United-States,White,50,0,Private
40,Male,Assoc-voc,Married-civ-spouse,United-States,White,40,0,Private
40,Male,Assoc-voc,Married-civ-spouse,United-States,White,40,0,Private
40,Male,Assoc-voc,Married-civ-spouse,United-States,White,50,0,Private
40,Male,Assoc-voc,Married-civ-spouse,United-States,White,40,0,Private
40,Male,Assoc-voc,Married-civ-spouse,United-States,White,40,0,Local-gov
40,Male,Assoc-voc,Married-civ-spouse,United-States,White,40,0,State-gov
40,Male,Assoc-voc,Married-civ-spouse,United-States,White,40,0,Private
40,Male,Assoc-voc,Married-civ-spouse,United-States,White,40,4386,Private
40,Male,Assoc-voc,Married-civ-spouse,United-States,White,60,0,Private
40,Male,Assoc-voc,Married-civ-spouse,United-States,White,40,0,Self-emp-not-inc
40,Male,Assoc-voc,Married-civ-spouse,United-States,White,40,0,Private
40,Male,Assoc-voc,Married-civ-spouse,United-States,White,40,0,Private
40,Male,Assoc-voc,Never-married,United-States,White,32,0,Private
40,Male,Assoc-voc,Never-married,United-States,White,40,0,State-gov
40,Male,Assoc-voc,Never-married,United-States,White,42,0,Private
40,Male,Assoc-voc,Never-married,United-States,White,40,0,Private
40,Male,Assoc-voc,Separated,United-States,Black,44,0,Private
40,Male,Bachelors,Divorced,United-States,White,60,0,Private
40,Male,Bachelors,Divorced,United-States,White,55,0,Private
40,Male,Bachelors,Divorced,United-States,White,40,14084,Private
40,Male,Bachelors,Divorced,United-States,White,40,0,State-gov
40,Male,Bachelors,Divorced,United-States,White,80,0,Private
40,Male,Bachelors,Divorced,United-States,White,40,0,Self-emp-inc
40,Male,Bachelors,Divorced,United-States,White,40,0,Private
40,Male,Bachelors,Divorced,United-States,White,40,0,State-gov
40,Male,Bachelors,Divorced,United-States,White,55,0,Private
40,Male,Bachelors,Divorced,United-States,White,45,0,Private
40,Male,Bachelors,Married-AF-spouse,United-States,White,50,7298,Self-emp-not-inc
40,Male,Bachelors,Married-civ-spouse,Canada,White,45,0,Private
40,Male,Bachelors,Married-civ-spouse,China,Asian-Pac-Islander,40,0,Private
40,Male,Bachelors,Married-civ-spouse,Dominican-Republic,White,40,0,Self-emp-not-inc
40,Male,Bachelors,Married-civ-spouse,England,White,40,0,Self-emp-not-inc
40,Male,Bachelors,Married-civ-spouse,France,Other,40,0,Self-emp-inc
40,Male,Bachelors,Married-civ-spouse,Iran,White,70,0,Self-emp-not-inc
40,Male,Bachelors,Married-civ-spouse,Ireland,White,60,0,Private
40,Male,Bachelors,Married-civ-spouse,Mexico,White,40,0,Private
40,Male,Bachelors,Married-civ-spouse,South,Asian-Pac-Islander,45,0,Self-emp-inc
40,Male,Bachelors,Married-civ-spouse,United-States,Black,60,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,Black,40,0,Local-gov
40,Male,Bachelors,Married-civ-spouse,United-States,Black,40,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,31,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Federal-gov
40,Male,Bachelors,Married-civ-spouse,United-States,White,32,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,50,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,40,7688,Local-gov
40,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,State-gov
40,Male,Bachelors,Married-civ-spouse,United-States,White,50,0,Self-emp-not-inc
40,Male,Bachelors,Married-civ-spouse,United-States,White,50,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,60,0,State-gov
40,Male,Bachelors,Married-civ-spouse,United-States,White,72,0,State-gov
40,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Federal-gov
40,Male,Bachelors,Married-civ-spouse,United-States,White,60,0,Local-gov
40,Male,Bachelors,Married-civ-spouse,United-States,White,46,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,45,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,60,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,55,0,Self-emp-inc
40,Male,Bachelors,Married-civ-spouse,United-States,White,50,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,45,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,50,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,50,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Self-emp-not-inc
40,Male,Bachelors,Married-civ-spouse,United-States,White,50,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,50,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,60,3103,Self-emp-inc
40,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,50,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,48,0,Local-gov
40,Male,Bachelors,Married-civ-spouse,United-States,White,50,15024,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,60,0,Self-emp-inc
40,Male,Bachelors,Married-civ-spouse,United-States,White,50,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,30,0,Self-emp-not-inc
40,Male,Bachelors,Married-civ-spouse,United-States,White,75,99999,Local-gov
40,Male,Bachelors,Married-civ-spouse,United-States,White,45,0,State-gov
40,Male,Bachelors,Married-civ-spouse,United-States,White,60,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,45,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,80,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,35,0,Local-gov
40,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,50,0,Local-gov
40,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Federal-gov
40,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,50,0,Self-emp-inc
40,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,50,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,45,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,99,15024,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,60,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Local-gov
40,Male,Bachelors,Married-civ-spouse,United-States,White,75,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Self-emp-inc
40,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Self-emp-not-inc
40,Male,Bachelors,Married-civ-spouse,United-States,White,45,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,66,7688,Federal-gov
40,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,45,0,Self-emp-not-inc
40,Male,Bachelors,Married-civ-spouse,United-States,White,15,0,Self-emp-inc
40,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Federal-gov
40,Male,Bachelors,Married-civ-spouse,United-States,White,50,0,Self-emp-not-inc
40,Male,Bachelors,Married-civ-spouse,United-States,White,45,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,45,0,Self-emp-not-inc
40,Male,Bachelors,Married-civ-spouse,United-States,White,44,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,44,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,50,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,40,7688,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,50,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,60,0,Self-emp-not-inc
40,Male,Bachelors,Married-civ-spouse,United-States,White,48,7298,Federal-gov
40,Male,Bachelors,Married-civ-spouse,United-States,White,60,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,20,0,Local-gov
40,Male,Bachelors,Married-civ-spouse,United-States,White,39,0,Federal-gov
40,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,State-gov
40,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,45,0,Self-emp-not-inc
40,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,40,7298,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,State-gov
40,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Self-emp-not-inc
40,Male,Bachelors,Married-civ-spouse,United-States,White,55,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,50,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,50,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,60,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,60,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,60,0,Self-emp-inc
40,Male,Bachelors,Married-civ-spouse,United-States,White,65,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,30,0,Local-gov
40,Male,Bachelors,Married-civ-spouse,United-States,White,45,0,Self-emp-inc
40,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Private
40,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Private
40,Male,Bachelors,Married-spouse-absent,Cambodia,Asian-Pac-Islander,40,13550,Private
40,Male,Bachelors,Married-spouse-absent,Mexico,Other,40,0,Private
40,Male,Bachelors,Married-spouse-absent,United-States,Asian-Pac-Islander,40,0,Self-emp-not-inc
40,Male,Bachelors,Married-spouse-absent,United-States,White,40,0,Private
40,Male,Bachelors,Married-spouse-absent,United-States,White,40,0,Private
40,Male,Bachelors,Never-married,Canada,White,30,0,Private
40,Male,Bachelors,Never-married,Puerto-Rico,White,40,0,Federal-gov
40,Male,Bachelors,Never-married,United-States,White,40,0,Federal-gov
40,Male,Bachelors,Never-married,United-States,White,50,0,Self-emp-not-inc
40,Male,Bachelors,Never-married,United-States,White,40,0,Private
40,Male,Bachelors,Never-married,United-States,White,53,0,Private
40,Male,Bachelors,Never-married,United-States,White,40,0,Self-emp-inc
40,Male,Bachelors,Never-married,United-States,White,40,0,Private
40,Male,Bachelors,Never-married,United-States,White,30,0,Private
40,Male,Bachelors,Never-married,United-States,White,50,0,Self-emp-not-inc
40,Male,Bachelors,Never-married,United-States,White,65,0,Self-emp-inc
40,Male,Bachelors,Never-married,United-States,White,40,0,Private
40,Male,Bachelors,Never-married,United-States,White,50,0,Local-gov
40,Male,Bachelors,Never-married,United-States,White,40,4650,Private
40,Male,Bachelors,Never-married,United-States,White,37,0,Private
40,Male,Bachelors,Separated,United-States,Black,35,0,Private
40,Male,Bachelors,Separated,United-States,White,40,0,Private
40,Male,Bachelors,Separated,United-States,White,50,0,Self-emp-inc
40,Male,Doctorate,Married-civ-spouse,Hong,Asian-Pac-Islander,45,0,Private
40,Male,Doctorate,Married-civ-spouse,India,Asian-Pac-Islander,40,3103,Private
40,Male,Doctorate,Married-civ-spouse,Taiwan,Asian-Pac-Islander,40,0,State-gov
40,Male,Doctorate,Married-civ-spouse,Taiwan,Asian-Pac-Islander,40,0,State-gov
40,Male,Doctorate,Married-civ-spouse,United-States,White,40,0,Private
40,Male,Doctorate,Married-civ-spouse,United-States,White,40,0,Private
40,Male,Doctorate,Married-civ-spouse,United-States,White,40,0,Private
40,Male,Doctorate,Married-civ-spouse,United-States,White,60,0,Private
40,Male,Doctorate,Married-civ-spouse,United-States,White,45,0,Private
40,Male,Doctorate,Married-civ-spouse,United-States,White,55,0,Private
40,Male,Doctorate,Married-civ-spouse,United-States,White,40,0,Private
40,Male,Doctorate,Married-civ-spouse,United-States,White,50,0,State-gov
40,Male,Doctorate,Married-civ-spouse,United-States,White,60,0,Private
40,Male,Doctorate,Married-civ-spouse,United-States,White,50,0,State-gov
40,Male,Doctorate,Never-married,United-States,White,55,99999,Self-emp-inc
40,Male,HS-grad,Divorced,Canada,White,45,0,Self-emp-not-inc
40,Male,HS-grad,Divorced,Greece,White,60,0,Private
40,Male,HS-grad,Divorced,United-States,Black,50,0,Self-emp-not-inc
40,Male,HS-grad,Divorced,United-States,Black,35,0,Private
40,Male,HS-grad,Divorced,United-States,Black,40,0,Private
40,Male,HS-grad,Divorced,United-States,Black,40,0,Private
40,Male,HS-grad,Divorced,United-States,Black,40,0,Private
40,Male,HS-grad,Divorced,United-States,Black,40,0,Private
40,Male,HS-grad,Divorced,United-States,Black,40,0,Private
40,Male,HS-grad,Divorced,United-States,Black,40,0,Private
40,Male,HS-grad,Divorced,United-States,White,40,0,Private
40,Male,HS-grad,Divorced,United-States,White,40,0,Private
40,Male,HS-grad,Divorced,United-States,White,45,0,Private
40,Male,HS-grad,Divorced,United-States,White,40,0,Private
40,Male,HS-grad,Divorced,United-States,White,48,0,Private
40,Male,HS-grad,Divorced,United-States,White,40,0,Private
40,Male,HS-grad,Divorced,United-States,White,40,0,Self-emp-not-inc
40,Male,HS-grad,Divorced,United-States,White,40,0,Private
40,Male,HS-grad,Divorced,United-States,White,40,0,Private
40,Male,HS-grad,Divorced,United-States,White,40,0,Private
40,Male,HS-grad,Divorced,United-States,White,60,0,Private
40,Male,HS-grad,Divorced,United-States,White,50,0,Private
40,Male,HS-grad,Divorced,United-States,White,40,0,Private
40,Male,HS-grad,Divorced,United-States,White,35,0,Private
40,Male,HS-grad,Divorced,United-States,White,40,0,Private
